image_name,mean_msp,mean_entropy,mean_energy,p95_entropy,p05_msp
000000003845.jpg,0.659204363822937,1.2776930332183838,-2.9514284133911133,2.3852951526641846,0.2468605488538742
000000003934.jpg,0.7658510208129883,0.9086493253707886,-3.445305347442627,2.012108087539673,0.3520844280719757
000000004134.jpg,0.7863234877586365,0.8655482530593872,-3.533384084701538,1.9987322092056274,0.36795175075531006
000000004395.jpg,0.6945796012878418,1.1643078327178955,-3.030075788497925,2.17856502532959,0.2944824993610382
000000004495.jpg,0.8157731294631958,0.7558399438858032,-3.7479095458984375,2.035482168197632,0.37207967042922974
000000004765.jpg,0.8103073835372925,0.7943313121795654,-3.479792833328247,2.0209686756134033,0.37034720182418823
000000004795.jpg,0.7146327495574951,1.064389705657959,-3.1760685443878174,2.1362576484680176,0.3135651648044586
000000005001.jpg,0.6830606460571289,1.1743061542510986,-3.064589500427246,2.228919267654419,0.2908569574356079
000000005037.jpg,0.8522257804870605,0.6371114253997803,-3.8586859703063965,1.6733818054199219,0.46043065190315247
000000005060.jpg,0.8213977813720703,0.7292476892471313,-3.729386329650879,1.8366516828536987,0.40892294049263
000000005193.jpg,0.7493282556533813,0.9809368848800659,-3.407557964324951,2.210271120071411,0.30274084210395813
000000005477.jpg,0.8506278991699219,0.6318017840385437,-4.110551357269287,1.9755932092666626,0.36101439595222473
000000005503.jpg,0.794768214225769,0.8433912992477417,-3.330638885498047,1.9515349864959717,0.39483642578125
000000005529.jpg,0.8593852519989014,0.6391826868057251,-3.878206491470337,1.8989789485931396,0.4481794238090515
000000005586.jpg,0.8232259154319763,0.7509816288948059,-3.6287989616394043,1.7419168949127197,0.4379430115222931
000000005600.jpg,0.7347036600112915,1.054617166519165,-3.190390110015869,2.1186940670013428,0.32506629824638367
000000005992.jpg,0.8596377968788147,0.6221598386764526,-3.9080686569213867,1.4574159383773804,0.510532796382904
000000006012.jpg,0.6918109655380249,1.128214716911316,-2.87471342086792,2.052924871444702,0.322697252035141
000000006040.jpg,0.8523712158203125,0.6194183826446533,-3.9645230770111084,1.7238349914550781,0.4379132390022278
000000006213.jpg,0.9095727205276489,0.48005861043930054,-4.023771286010742,1.1483696699142456,0.7205005288124084
000000006460.jpg,0.798977255821228,0.8229107856750488,-3.4892635345458984,2.227609157562256,0.3038915991783142
000000006471.jpg,0.8788724541664124,0.531110405921936,-4.1750807762146,1.4673151969909668,0.507305920124054
000000006614.jpg,0.7827694416046143,0.8657071590423584,-3.610579013824463,2.2389163970947266,0.2983136475086212
000000006723.jpg,0.9102163910865784,0.44989651441574097,-4.306509017944336,1.1611331701278687,0.625128448009491
000000006763.jpg,0.7768511772155762,0.8693519830703735,-3.3823742866516113,1.955468773841858,0.3812364935874939
000000006771.jpg,0.8030575513839722,0.7852159738540649,-3.7790651321411133,1.973976731300354,0.36400890350341797
000000006818.jpg,0.8113874793052673,0.7848889827728271,-3.642470121383667,1.9675748348236084,0.3860110342502594
000000006894.jpg,0.7360959649085999,1.034112572669983,-3.252817153930664,2.1408181190490723,0.3411603569984436
000000006954.jpg,0.7926244735717773,0.8046773076057434,-3.7759056091308594,1.9238183498382568,0.37364912033081055
000000007088.jpg,0.8598568439483643,0.6117444038391113,-3.9849300384521484,1.5776067972183228,0.4788290560245514
000000007108.jpg,0.7787814736366272,0.8724303245544434,-3.424360513687134,1.860155463218689,0.4200761914253235
000000007278.jpg,0.7821800112724304,0.8987070322036743,-3.272935152053833,2.1228485107421875,0.3385493755340576
000000007281.jpg,0.8850383162498474,0.5331501960754395,-4.203589916229248,1.7399615049362183,0.47121986746788025
000000007386.jpg,0.811268150806427,0.7494579553604126,-3.792604446411133,1.9733868837356567,0.37056246399879456
000000007511.jpg,0.9179701805114746,0.4492354691028595,-4.2842864990234375,1.0873181819915771,0.7297743558883667
000000007574.jpg,0.8010342121124268,0.7997844219207764,-3.533135175704956,1.9206303358078003,0.3837410509586334
000000007784.jpg,0.8135076761245728,0.8514077663421631,-3.608863592147827,1.7808082103729248,0.44853976368904114
000000007795.jpg,0.8960379362106323,0.5100868940353394,-4.09279727935791,1.382598638534546,0.5706760287284851
000000007816.jpg,0.8703725337982178,0.5428575277328491,-4.12974739074707,1.6585668325424194,0.45628976821899414
000000007818.jpg,0.8281601071357727,0.7033090591430664,-3.918699264526367,1.9116233587265015,0.3820379376411438
000000007888.jpg,0.7304830551147461,1.0491526126861572,-3.0795345306396484,2.0567679405212402,0.3528951406478882
000000007977.jpg,0.9156627058982849,0.4317651391029358,-4.251906394958496,1.2039109468460083,0.642003059387207
000000007991.jpg,0.683975338935852,1.1794564723968506,-3.051497220993042,2.1464529037475586,0.31713277101516724
000000008021.jpg,0.6609071493148804,1.2541859149932861,-2.760380744934082,2.2182343006134033,0.2979479432106018
000000008211.jpg,0.8597460389137268,0.6289727091789246,-3.890791654586792,1.8924106359481812,0.42734822630882263
000000008277.jpg,0.717797040939331,1.062582015991211,-3.170877456665039,2.2670116424560547,0.2796430289745331
000000008532.jpg,0.7484573125839233,0.9853416681289673,-3.4217066764831543,2.1389315128326416,0.3350960314273834
000000008629.jpg,0.5363922715187073,1.5784533023834229,-2.5099430084228516,2.399493455886841,0.21823959052562714
000000008690.jpg,0.7845662832260132,0.8372514247894287,-3.6685519218444824,1.9039661884307861,0.3952658176422119
000000008762.jpg,0.7854369878768921,0.8857603669166565,-3.3547792434692383,2.126206398010254,0.33673372864723206
000000008844.jpg,0.7296208739280701,1.0410925149917603,-3.3587236404418945,2.171201705932617,0.299469530582428
000000008899.jpg,0.9084208011627197,0.45658236742019653,-4.18597412109375,1.2710692882537842,0.6041823625564575
000000009378.jpg,0.6744774580001831,1.204781174659729,-3.0431716442108154,2.207599639892578,0.28317731618881226
000000009400.jpg,0.6456787586212158,1.2934479713439941,-2.8582682609558105,2.1817262172698975,0.2855793237686157
000000009448.jpg,0.676279604434967,1.225281000137329,-2.893327236175537,2.2418482303619385,0.289663165807724
000000009483.jpg,0.8434052467346191,0.658808171749115,-3.8069229125976562,1.7243027687072754,0.4356003701686859
000000009590.jpg,0.7970552444458008,0.8153619766235352,-3.6585423946380615,1.948803186416626,0.37360119819641113
000000009769.jpg,0.9185838103294373,0.4277196228504181,-4.269518852233887,1.0535029172897339,0.6918175220489502
000000009772.jpg,0.5869547724723816,1.477140188217163,-2.6468682289123535,2.279869318008423,0.2492200881242752
000000009891.jpg,0.8570363521575928,0.6128377318382263,-4.008379936218262,1.7600891590118408,0.44110631942749023
000000009914.jpg,0.686650276184082,1.1748037338256836,-2.987842082977295,2.122002124786377,0.32227858901023865
000000010092.jpg,0.8322626352310181,0.7123438715934753,-3.836829662322998,2.0035147666931152,0.36866849660873413
000000010363.jpg,0.7851548194885254,0.8348814249038696,-3.4192886352539062,1.8115642070770264,0.4153352677822113
000000010583.jpg,0.6948664784431458,1.1506868600845337,-3.0725831985473633,2.317779541015625,0.2650514543056488
000000010707.jpg,0.7745465040206909,0.9175532460212708,-3.4002480506896973,1.980333685874939,0.36909574270248413
000000010764.jpg,0.836251974105835,0.7197136878967285,-3.652906894683838,1.7712033987045288,0.43420910835266113
000000010977.jpg,0.7585586309432983,0.9434495568275452,-3.457659959793091,2.1466851234436035,0.3155929744243622
000000010995.jpg,0.7965477705001831,0.8202247619628906,-3.7601113319396973,2.28065824508667,0.28448688983917236
000000011051.jpg,0.7704768180847168,0.897704541683197,-3.4693186283111572,2.039022207260132,0.3511268198490143
000000011122.jpg,0.7359559535980225,1.0175955295562744,-3.3526711463928223,2.1587677001953125,0.3245181739330292
000000011149.jpg,0.8467342853546143,0.6369128823280334,-3.9842987060546875,1.7683265209197998,0.42513683438301086
000000011197.jpg,0.8757669925689697,0.5502601861953735,-4.101999759674072,1.4465652704238892,0.5153427124023438
000000011511.jpg,0.7775245904922485,0.887755811214447,-3.4799938201904297,1.9935053586959839,0.36851051449775696
000000011615.jpg,0.7553908228874207,0.9408698081970215,-3.28104305267334,2.020535707473755,0.3489953279495239
000000011699.jpg,0.7591233849525452,0.9488893747329712,-3.366703510284424,2.068415641784668,0.348538339138031
000000011760.jpg,0.8411808013916016,0.6772117018699646,-3.8229336738586426,1.767606258392334,0.44950053095817566
000000011813.jpg,0.796018123626709,0.8242765665054321,-3.6160080432891846,2.014838933944702,0.36842212080955505
000000012062.jpg,0.8183010220527649,0.7396445274353027,-3.609837532043457,1.735959768295288,0.4525509774684906
000000012120.jpg,0.7407019138336182,1.0295286178588867,-3.2303714752197266,2.157646417617798,0.3178575038909912
000000012280.jpg,0.9031552076339722,0.47290700674057007,-4.239367485046387,1.2680732011795044,0.6007498502731323
000000012576.jpg,0.7362163066864014,1.0077351331710815,-3.2493228912353516,2.012985944747925,0.34422168135643005
000000012639.jpg,0.8645637631416321,0.5913692712783813,-4.007908344268799,1.7559914588928223,0.4498848021030426
000000012667.jpg,0.7538716793060303,0.9434406161308289,-3.3493456840515137,2.069824457168579,0.33169853687286377
000000012670.jpg,0.7500490546226501,0.9331278800964355,-3.463046073913574,2.0244717597961426,0.3392956256866455
000000012748.jpg,0.7990037202835083,0.788482129573822,-3.6334238052368164,1.7465070486068726,0.4254611134529114
000000013004.jpg,0.73750901222229,1.0140491724014282,-3.1738357543945312,1.871419072151184,0.40492260456085205
000000013177.jpg,0.7457953691482544,0.9847517609596252,-3.381349563598633,2.1298530101776123,0.3260134160518646
000000013201.jpg,0.8461170196533203,0.6330363154411316,-4.029004096984863,1.810383915901184,0.4196460247039795
000000013291.jpg,0.7860999703407288,0.8370680212974548,-3.681276321411133,2.0272059440612793,0.34375250339508057
000000013348.jpg,0.8788797855377197,0.5688353776931763,-4.10059118270874,1.7123900651931763,0.47801393270492554
000000013546.jpg,0.8489212989807129,0.635602593421936,-3.9175333976745605,1.7685778141021729,0.4429916441440582
000000013597.jpg,0.5716598033905029,1.4979499578475952,-2.7133941650390625,2.3089654445648193,0.24886687099933624
000000013659.jpg,0.715543806552887,1.052537202835083,-3.298079490661621,2.1975748538970947,0.3013819754123688
000000013729.jpg,0.8663737773895264,0.5910160541534424,-3.998225450515747,1.677039623260498,0.47210341691970825
000000013774.jpg,0.8071208000183105,0.8451036810874939,-3.5915112495422363,2.0888938903808594,0.38518399000167847
000000013923.jpg,0.8170467615127563,0.7426484823226929,-3.7452290058135986,2.0186586380004883,0.36743900179862976
000000014007.jpg,0.8266628980636597,0.7388781309127808,-3.5905401706695557,1.8548585176467896,0.4270683228969574
000000014038.jpg,0.8283596634864807,0.7141306400299072,-3.74576473236084,1.935302972793579,0.39309683442115784
000000014226.jpg,0.7309212684631348,1.0121214389801025,-3.1284685134887695,1.934110403060913,0.3848394751548767
000000014380.jpg,0.7970883846282959,0.8328558206558228,-3.683105707168579,2.1541340351104736,0.33348548412323
000000014439.jpg,0.6411787271499634,1.3101913928985596,-2.712629556655884,2.0315325260162354,0.3245987594127655
000000014473.jpg,0.779391884803772,0.8557503819465637,-3.534691333770752,1.8707222938537598,0.40623459219932556
000000014831.jpg,0.7014804482460022,1.0514755249023438,-2.9842939376831055,1.8158456087112427,0.39294150471687317
000000014888.jpg,0.7688808441162109,0.8864677548408508,-3.4609575271606445,1.8746740818023682,0.39407557249069214
000000015079.jpg,0.6357966065406799,1.348655343055725,-2.8779544830322266,2.349409341812134,0.24755054712295532
000000015254.jpg,0.6846997737884521,1.1639008522033691,-3.015158176422119,2.130821466445923,0.3257783353328705
000000015272.jpg,0.6829761862754822,1.180509328842163,-2.683873414993286,2.030940532684326,0.344365656375885
000000015278.jpg,0.7763516902923584,0.911532998085022,-3.421586751937866,2.1694374084472656,0.3227171301841736
000000015335.jpg,0.755195677280426,0.9669598340988159,-3.176609516143799,1.9515321254730225,0.3921862840652466
000000015338.jpg,0.8875471353530884,0.5120673179626465,-4.14817476272583,1.4791661500930786,0.5169022679328918
000000015440.jpg,0.7853233814239502,0.8423289060592651,-3.502617120742798,2.003535509109497,0.36034342646598816
000000015497.jpg,0.7492878437042236,0.911278247833252,-3.278062343597412,1.701025366783142,0.41880160570144653
000000015517.jpg,0.8334676623344421,0.6805789470672607,-3.9154610633850098,1.9385462999343872,0.3797330856323242
000000015597.jpg,0.8383015990257263,0.6920093297958374,-3.8285017013549805,1.975376844406128,0.3894864320755005
000000015660.jpg,0.656266450881958,1.2632050514221191,-3.004415273666382,2.2131659984588623,0.2956862151622772
000000015746.jpg,0.7526106834411621,0.9513412714004517,-3.352900743484497,2.154832601547241,0.30968859791755676
000000015751.jpg,0.7144240140914917,1.10425865650177,-3.0657312870025635,2.1540002822875977,0.3307422697544098
000000015956.jpg,0.8993086218833923,0.48829588294029236,-4.224495887756348,1.5712312459945679,0.5107880234718323
000000016010.jpg,0.8842403292655945,0.5313613414764404,-4.183574676513672,1.6360505819320679,0.49457862973213196
000000016228.jpg,0.8433337211608887,0.6647821068763733,-3.9491329193115234,1.8182798624038696,0.4254021942615509
000000016249.jpg,0.8214147090911865,0.7191998958587646,-3.859886884689331,2.035895824432373,0.3534855246543884
000000016439.jpg,0.7040367722511292,1.0932867527008057,-3.1369590759277344,2.199394941329956,0.2808113098144531
000000016451.jpg,0.8143383264541626,0.7866246104240417,-3.6184439659118652,2.0832653045654297,0.36374592781066895
000000016502.jpg,0.8483622670173645,0.6884118914604187,-3.835242986679077,1.6239101886749268,0.4641968309879303
000000016598.jpg,0.8098918795585632,0.8054968118667603,-3.5884270668029785,2.14646315574646,0.3397333323955536
000000016958.jpg,0.833146333694458,0.7022253274917603,-3.6854329109191895,1.8401598930358887,0.399983674287796
000000017029.jpg,0.8211986422538757,0.7488713264465332,-3.58347225189209,1.8776030540466309,0.40018531680107117
000000017031.jpg,0.6363756656646729,1.3033370971679688,-2.7316341400146484,2.143728733062744,0.2959846258163452
000000017115.jpg,0.6593947410583496,1.2297998666763306,-2.9170637130737305,2.3381145000457764,0.25482428073883057
000000017178.jpg,0.9074477553367615,0.4582176208496094,-4.292923927307129,1.3840258121490479,0.5770720839500427
000000017182.jpg,0.7928369641304016,0.8289889097213745,-3.5163373947143555,1.9692249298095703,0.36874741315841675
000000017207.jpg,0.8327927589416504,0.7000753879547119,-3.7467446327209473,1.9189425706863403,0.39475154876708984
000000017379.jpg,0.8699252009391785,0.5978728532791138,-3.8768105506896973,1.6185736656188965,0.48461654782295227
000000017436.jpg,0.790000319480896,0.8355212211608887,-3.549936532974243,1.8855534791946411,0.3949895203113556
000000017627.jpg,0.8924335241317749,0.5228291749954224,-4.13895320892334,1.430551290512085,0.5469913482666016
000000017714.jpg,0.6926784515380859,1.15236234664917,-3.1322901248931885,2.3199453353881836,0.27219006419181824
000000017899.jpg,0.775271475315094,0.9024389386177063,-3.4653193950653076,2.0184950828552246,0.37178096175193787
000000017905.jpg,0.8139957189559937,0.7491064071655273,-3.6291136741638184,1.7990096807479858,0.42743268609046936
000000017959.jpg,0.7968608140945435,0.8308529853820801,-3.723526954650879,2.1366727352142334,0.33420851826667786
000000018150.jpg,0.7212761640548706,1.0653703212738037,-3.2060227394104004,2.1887195110321045,0.3125756084918976
000000018193.jpg,0.7156394720077515,1.0541584491729736,-3.1785011291503906,2.15065598487854,0.32087188959121704
000000018380.jpg,0.716229259967804,1.0860304832458496,-3.199552059173584,2.3110575675964355,0.2694176137447357
000000018491.jpg,0.8076887130737305,0.7318921089172363,-3.905440092086792,1.8164504766464233,0.40043213963508606
000000018519.jpg,0.8939000964164734,0.49285048246383667,-4.243966102600098,1.4659754037857056,0.5333215594291687
000000018575.jpg,0.7200019955635071,1.0561189651489258,-3.243147850036621,2.2142674922943115,0.29436299204826355
000000018737.jpg,0.8632444143295288,0.5910937786102295,-4.093699932098389,1.5904567241668701,0.4704156517982483
000000018770.jpg,0.8075319528579712,0.766883373260498,-3.460660219192505,1.7304081916809082,0.45202192664146423
000000018833.jpg,0.6826537847518921,1.169672966003418,-2.9286112785339355,2.0793843269348145,0.31977322697639465
000000018837.jpg,0.8072049617767334,0.7669843435287476,-3.6983675956726074,1.9032762050628662,0.39488881826400757
000000019042.jpg,0.7272972464561462,1.025094985961914,-3.3736538887023926,2.0582895278930664,0.35082149505615234
000000019109.jpg,0.9003525972366333,0.47250843048095703,-4.206711769104004,1.2604107856750488,0.5872256755828857
000000019221.jpg,0.739631175994873,1.0263969898223877,-3.2316997051239014,2.3184731006622314,0.27228930592536926
000000019402.jpg,0.5888313055038452,1.4827284812927246,-2.6699259281158447,2.3635306358337402,0.24378463625907898
000000019432.jpg,0.7078748345375061,1.1273047924041748,-3.064180850982666,2.2007341384887695,0.28209438920021057
000000019742.jpg,0.8359214067459106,0.7002006769180298,-3.675872325897217,1.803438425064087,0.4239097237586975
000000019786.jpg,0.7601144313812256,0.9070508480072021,-3.3849868774414062,1.924664855003357,0.37341830134391785
000000019924.jpg,0.706678569316864,1.1227591037750244,-3.0925025939941406,2.323721170425415,0.26565489172935486
000000020059.jpg,0.7964982390403748,0.8185509443283081,-3.6102025508880615,1.931052803993225,0.39293521642684937
000000020107.jpg,0.766150712966919,0.9072418212890625,-3.4384865760803223,1.9827884435653687,0.3622472584247589
000000020247.jpg,0.7592837810516357,0.893176794052124,-3.2845301628112793,1.7744494676589966,0.4258069097995758
000000020333.jpg,0.7180662155151367,1.0840787887573242,-3.231005907058716,2.1911284923553467,0.2972034811973572
000000020553.jpg,0.8311080932617188,0.704778790473938,-3.643886089324951,1.8195284605026245,0.4255780279636383
000000020571.jpg,0.7453488111495972,0.9832140803337097,-3.317380905151367,2.0826117992401123,0.3265931010246277
000000020992.jpg,0.7869435548782349,0.8567972779273987,-3.4835214614868164,1.9703234434127808,0.37272679805755615
000000021167.jpg,0.7800918221473694,0.8045423030853271,-3.4808542728424072,1.7712618112564087,0.415976345539093
000000021465.jpg,0.7580727338790894,0.9568374156951904,-3.297964572906494,2.134833812713623,0.3358318507671356
000000021503.jpg,0.7580834031105042,0.9863860011100769,-3.3081305027008057,2.1826107501983643,0.31585466861724854
000000021604.jpg,0.7610039710998535,0.9055840969085693,-3.322817325592041,1.9350703954696655,0.36687982082366943
000000021839.jpg,0.8743733167648315,0.6200885772705078,-3.7946107387542725,1.5811678171157837,0.5462673306465149
000000021879.jpg,0.7764533758163452,0.8984707593917847,-3.4570765495300293,2.1927356719970703,0.304725706577301
000000021903.jpg,0.8369156718254089,0.6810228824615479,-3.8621666431427,1.757818341255188,0.4287760257720947
000000022192.jpg,0.8471081256866455,0.6481603980064392,-3.9969613552093506,1.9429097175598145,0.39214032888412476
000000022371.jpg,0.7454066276550293,1.0008597373962402,-3.3987221717834473,2.124809503555298,0.31767407059669495
000000022396.jpg,0.8119087219238281,0.8489707708358765,-3.291975498199463,1.992162823677063,0.4061511158943176
000000022479.jpg,0.7750509977340698,0.8796639442443848,-3.640923023223877,2.1179490089416504,0.3321283757686615
000000022589.jpg,0.86289381980896,0.607636570930481,-3.9493532180786133,1.6306356191635132,0.47152161598205566
000000022623.jpg,0.6665306091308594,1.2409480810165405,-2.8626437187194824,2.099271774291992,0.3204523026943207
000000022705.jpg,0.795185923576355,0.8125051259994507,-3.5439722537994385,2.026918888092041,0.3547508716583252
000000022755.jpg,0.8099988698959351,0.7819536924362183,-3.597529172897339,2.003340244293213,0.3574017584323883
000000022892.jpg,0.6409821510314941,1.3185935020446777,-2.885756015777588,2.31998610496521,0.26006096601486206
000000022935.jpg,0.7453433275222778,0.9931643009185791,-3.3327419757843018,2.1820638179779053,0.3080161511898041
000000022969.jpg,0.8851864337921143,0.514694333076477,-4.237362861633301,1.4819056987762451,0.5060072541236877
000000023023.jpg,0.8901971578598022,0.5092523694038391,-4.001251220703125,1.6478418111801147,0.4825875163078308
000000023034.jpg,0.8225487470626831,0.7234841585159302,-3.792192220687866,1.8551185131072998,0.4096996784210205
000000023126.jpg,0.7522608041763306,0.9698054790496826,-3.3067846298217773,2.0581445693969727,0.36475059390068054
000000023230.jpg,0.890362560749054,0.530404806137085,-4.0806989669799805,1.5287394523620605,0.5296920537948608
000000023272.jpg,0.8282042145729065,0.7151460647583008,-3.7009878158569336,1.7290806770324707,0.44351792335510254
000000023359.jpg,0.6854703426361084,1.2345247268676758,-2.9468488693237305,2.116755962371826,0.34063491225242615
000000023666.jpg,0.8803769946098328,0.5464734435081482,-3.9526400566101074,1.444462537765503,0.5213943719863892
000000023751.jpg,0.8879769444465637,0.5241081714630127,-3.9666748046875,1.3373600244522095,0.5612403154373169
000000023781.jpg,0.7291907072067261,1.011375904083252,-3.3500967025756836,2.072634220123291,0.31999650597572327
000000023899.jpg,0.740796685218811,1.0030769109725952,-3.2648468017578125,2.072322368621826,0.3309861719608307
000000023937.jpg,0.8084660768508911,0.8207470178604126,-3.5342659950256348,1.922052025794983,0.4209139347076416
000000024021.jpg,0.7195261120796204,1.0667710304260254,-3.3599023818969727,2.1688232421875,0.3016742467880249
000000024027.jpg,0.8306261301040649,0.7546888589859009,-3.808131217956543,1.7923980951309204,0.4519483745098114
000000024144.jpg,0.6671246886253357,1.2415719032287598,-3.0264315605163574,2.2445080280303955,0.28541749715805054
000000024243.jpg,0.8504016399383545,0.645413339138031,-3.764115810394287,1.8597177267074585,0.42925795912742615
000000024567.jpg,0.7915575504302979,0.8453896045684814,-3.5026636123657227,1.9646472930908203,0.3758772909641266
000000024610.jpg,0.8407952785491943,0.7125457525253296,-3.679333209991455,1.8893266916275024,0.4119400680065155
000000024919.jpg,0.8844802379608154,0.5151259303092957,-4.238510608673096,1.472881555557251,0.5167797803878784
000000025057.jpg,0.8838066458702087,0.5739110708236694,-4.02692985534668,1.4025490283966064,0.5671159625053406
000000025096.jpg,0.802233099937439,0.8085975646972656,-3.656461238861084,1.9124128818511963,0.39547207951545715
000000025139.jpg,0.6709111928939819,1.167243242263794,-2.940308094024658,2.0715596675872803,0.33265581727027893
000000025181.jpg,0.8072229623794556,0.7897090911865234,-3.689706325531006,2.1220479011535645,0.33910882472991943
000000025228.jpg,0.716098427772522,1.1213338375091553,-2.9580540657043457,2.1127943992614746,0.32221749424934387
000000025386.jpg,0.6977286338806152,1.1262474060058594,-3.1493325233459473,2.241821050643921,0.28385165333747864
000000025393.jpg,0.8929072618484497,0.49997738003730774,-4.134751796722412,1.3013726472854614,0.5606808066368103
000000025394.jpg,0.7933155298233032,0.8477565050125122,-3.5610601902008057,2.115114450454712,0.338002473115921
000000025424.jpg,0.5655797123908997,1.552201271057129,-2.411879539489746,2.1657979488372803,0.3201485574245453
000000025560.jpg,0.8378762006759644,0.6853370070457458,-3.6768462657928467,1.773766279220581,0.43262428045272827
000000025593.jpg,0.7754865884780884,0.9115418195724487,-3.44183349609375,1.9796860218048096,0.3704654276371002
000000025603.jpg,0.7869991064071655,0.8425371646881104,-3.639730215072632,2.0002706050872803,0.36546584963798523
000000025986.jpg,0.735486626625061,1.0289254188537598,-3.1986966133117676,2.0999155044555664,0.33675068616867065
000000026204.jpg,0.8997973799705505,0.47384846210479736,-4.249971389770508,1.2428492307662964,0.5759934186935425
000000026465.jpg,0.8264710903167725,0.7518212199211121,-3.5823893547058105,1.927804946899414,0.41272997856140137
000000026564.jpg,0.8377544283866882,0.6940726041793823,-3.7487094402313232,1.8924386501312256,0.41414204239845276
000000026690.jpg,0.7315586805343628,0.9998986124992371,-3.217513084411621,2.0821707248687744,0.32406479120254517
000000026926.jpg,0.8396090865135193,0.6884615421295166,-3.765685558319092,1.7978266477584839,0.43000078201293945
